6 2 18 0 3.6 5.0 
6 3 0 0 6.6 1.3 
6 3 6 0 3.8 -1.0 
6 3 12 0 3.6 0.7 
6 3 18 0 2.6 1.0 
6 4 0 0 1.6 2.0 
6 4 6 0 2.7 2.4 
6 4 12 0 2.5 1.9 
6 4 18 0 1.7 5.6 
6 5 0 0 0.8 3.6 
6 5 6 0 1.1 1.8 
6 5 12 0 -0.7 3.1 
6 5 18 0 -4.2 2.3 
6 6 0 0 -4.2 -1.3 
6 6 6 0 -3.5 -6.2 
6 6 12 0 -3.2 -8.6 
6 6 18 0 -3.1 -7.1 
6 7 0 0 -3.0 -2.8 
6 7 6 0 -2.84217094304e-14 -0.7 
6 7 12 0 -3.2 1.6 
6 7 18 0 -2.2 5.8 
6 8 0 0 -0.8 5.2 
6 8 6 0 1.0 3.6 
6 8 12 0 2.6 3.4 
6 8 18 0 -2.84217094304e-14 5.0 
6 9 0 0 2.9 3.9 
6 9 6 0 3.4 0.4 
6 9 12 0 3.4 -0.6 
6 9 18 0 1.5 4.0 
6 10 0 0 5.7 2.0 
6 10 6 0 4.9 -0.5 
6 10 12 0 2.9 -0.8 
6 10 18 0 -0.1 0.6 
6 11 0 0 0.2 0.7 
6 11 6 0 -0.1 2.0 
6 11 12 0 -1.3 2.1 
6 11 18 0 -3.1 4.0 
6 12 0 0 -3.1 3.9 
6 12 6 0 0.4 1.0 
6 12 12 0 2.8 -2.0 
6 12 18 0 2.5 -0.9 
6 13 0 0 3.8 1.7 
6 13 6 0 3.8 -2.7 
6 13 12 0 2.8 -5.2 
6 13 18 0 2.3 -3.5 
6 14 0 0 3.4 -1.4 
6 14 6 0 3.4 -3.7 
6 14 12 0 1.3 -4.0 
6 14 18 0 2.7 3.2 
6 15 0 0 4.2 3.4 
6 15 6 0 1.8 -0.1 
6 15 12 0 -0.8 -0.6 
6 15 18 0 -2.8 0.8 
6 16 0 0 -2.4 2.0 
6 16 6 0 -3.4 2.1 
6 16 12 0 -4.1 -0.8 
6 16 18 0 -4.3 -0.7 
6 17 0 0 -0.1 2.0 
6 17 6 0 2.0 1.9 
6 17 12 0 0.6 3.4 
6 17 18 0 0.4 5.8 
6 18 0 0 -1.3 4.8 
6 18 6 0 -1.8 4.5 
6 18 12 0 1.6 1.9 
6 18 18 0 -0.7 3.4 
6 19 0 0 0.8 1.2 
6 19 6 0 2.3 -0.2 
6 19 12 0 2.0 0.4 
6 19 18 0 0.4 4.9 
6 20 0 0 0.9 4.9 
6 20 6 0 -0.8 4.0 
6 20 12 0 -1.7 4.1 
6 20 18 0 -2.5 4.8 
6 21 0 0 -0.5 5.0 
6 21 6 0 0.2 2.0 
6 21 12 0 0.3 0.8 
6 21 18 0 -0.9 4.1 
6 22 0 0 0.7 3.1 
6 22 6 0 1.7 2.9 
6 22 12 0 1.6 0.7 
6 22 18 0 -0.2 3.3 
6 23 0 0 0.4 3.8 
6 23 6 0 1.0 3.0 
6 23 12 0 1.3 4.2 
6 23 18 0 0.2 6.5 
6 24 0 0 -2.1 5.2 
6 24 6 0 -0.5 4.7 
6 24 12 0 -0.7 2.5 
6 24 18 0 -2.4 4.0 
6 25 0 0 -0.8 5.0 
6 25 6 0 2.5 1.3 
6 25 12 0 1.7 -0.4 
6 25 18 0 0.8 2.5 
6 26 0 0 4.8 0.5 
6 26 6 0 5.6 -3.2 
6 26 12 0 3.8 -3.0 
6 26 18 0 3.8 2.8 
6 27 0 0 4.9 4.8 
6 27 6 0 4.8 3.1 
6 27 12 0 4.1 2.8 
6 27 18 0 2.6 5.0 
6 28 0 0 1.5 4.4 
6 28 6 0 4.0 1.8 
6 28 12 0 3.4 0.7 
6 28 18 0 1.2 3.9 
6 29 0 0 -0.3 2.3 
6 29 6 0 -2.4 -0.1 
6 29 12 0 -3.9 -3.1 
6 29 18 0 -4.2 -1.7 
6 30 0 0 -4.3 -0.5 
6 30 6 0 -2.4 0.4 
6 30 12 0 0.1 0.7 
6 30 18 0 -0.2 2.3 
7 1 0 0 -0.3 4.4 
7 1 6 0 1.3 6.7 
7 1 12 0 2.5 5.9 
7 1 18 0 1.3 6.1 
7 2 0 0 2.6 5.7 
7 2 6 0 2.9 2.9 
7 2 12 0 1.2 2.4 
7 2 18 0 0.2 5.2 
7 3 0 0 1.2 5.1 
7 3 6 0 0.1 3.0 
7 3 12 0 -0.2 2.9 
7 3 18 0 -0.3 4.3 
7 4 0 0 2.0 6.2 
7 4 6 0 4.5 3.9 
7 4 12 0 4.1 6.0 
7 4 18 0 3.9 9.6 
7 5 0 0 6.4 6.4 
7 5 6 0 3.0 0.4 
7 5 12 0 0.1 -3.1 
7 5 18 0 -1.9 0.2 
7 6 0 0 -0.9 1.8 
7 6 6 0 -0.4 0.1 
7 6 12 0 -2.0 -1.4 
7 6 18 0 -2.8 1.6 
7 7 0 0 -0.7 2.4 
7 7 6 0 2.1 1.9 
7 7 12 0 0.3 0.8 
7 7 18 0 -1.4 4.0 
7 8 0 0 -0.3 4.1 
7 8 6 0 2.8 3.1 
7 8 12 0 1.7 2.4 
7 8 18 0 0.4 5.0 
7 9 0 0 2.7 5.2 
7 9 6 0 3.5 3.6 
7 9 12 0 3.2 2.8 
7 9 18 0 1.8 6.5 
7 10 0 0 4.1 7.5 
7 10 6 0 4.6 5.5 
7 10 12 0 3.2 5.9 
7 10 18 0 2.7 8.8 
7 11 0 0 3.7 8.4 
7 11 6 0 4.2 5.2 
7 11 12 0 5.1 0.4 
7 11 18 0 5.9 -0.2 
7 12 0 0 4.1 -1.9 
7 12 6 0 2.5 -0.8 
7 12 12 0 -0.1 -0.9 
7 12 18 0 -0.8 3.5 
7 13 0 0 0.7 4.5 
7 13 6 0 2.7 2.6 
7 13 12 0 0.2 0.4 
7 13 18 0 -0.6 6.2 
7 14 0 0 0.3 6.6 
7 14 6 0 2.1 7.2 
7 14 12 0 0.1 7.6 
7 14 18 0 -2.0 9.9 
7 15 0 0 -3.0 7.7 
7 15 6 0 -1.6 5.3 
7 15 12 0 2.5 4.0 
7 15 18 0 2.3 3.6 
7 16 0 0 2.3 3.8 
7 16 6 0 3.1 -0.3 
7 16 12 0 1.2 -0.2 
7 16 18 0 -0.3 3.8 
7 17 0 0 0.5 4.7 
7 17 6 0 2.2 0.6 
7 17 12 0 -2.84217094304e-14 -1.2 
7 17 18 0 -1.6 3.6 
7 18 0 0 -0.4 5.4 
7 18 6 0 2.1 2.7 
7 18 12 0 1.9 0.3 
7 18 18 0 0.4 3.2 
7 19 0 0 1.9 3.7 
7 19 6 0 1.6 2.0 
7 19 12 0 1.7 2.2 
7 19 18 0 -0.2 4.4 
7 20 0 0 2.1 2.1 
7 20 6 0 2.7 3.4 
7 20 12 0 4.8 3.1 
7 20 18 0 4.9 3.0 
7 21 0 0 5.7 3.3 
7 21 6 0 4.2 2.5 
7 21 12 0 3.2 2.0 
7 21 18 0 0.5 3.4 
7 22 0 0 -1.0 5.8 
7 22 6 0 4.4 5.8 
7 22 12 0 4.6 3.2 
7 22 18 0 -0.5 2.5 
7 23 0 0 -0.7 1.0 
7 23 6 0 -0.9 -4.0 
7 23 12 0 -1.8 -5.8 
7 23 18 0 -0.8 -0.6 
7 24 0 0 -3.1 1.4 
7 24 6 0 -2.8 -0.1 
7 24 12 0 -3.8 -1.7 
7 24 18 0 -5.9 -0.8 
7 25 0 0 -5.3 1.1 
7 25 6 0 -3.3 5.4 
7 25 12 0 -2.7 8.5 
7 25 18 0 -3.8 8.9 
7 26 0 0 -2.4 8.0 
7 26 6 0 -2.0 6.8 
7 26 12 0 -0.3 3.5 
7 26 18 0 -1.1 3.1 
7 27 0 0 1.2 2.9 
7 27 6 0 2.5 1.7 
7 27 12 0 0.6 1.3 
7 27 18 0 -1.6 5.2 
7 28 0 0 1.4 7.0 
7 28 6 0 3.3 6.2 
7 28 12 0 4.1 5.3 
7 28 18 0 -2.84217094304e-14 6.1 
7 29 0 0 1.6 3.7 
7 29 6 0 2.6 3.2 
7 29 12 0 3.1 1.8 
7 29 18 0 1.6 4.4 
7 30 0 0 2.7 4.0 
7 30 6 0 4.1 3.2 
7 30 12 0 4.3 1.2 
7 30 18 0 3.6 1.7 
7 31 0 0 4.3 0.4 
7 31 6 0 3.4 -1.3 
7 31 12 0 1.7 -1.7 
7 31 18 0 0.5 3.4 
8 1 0 0 0.2 3.7 
8 1 6 0 -0.1 2.6 
8 1 12 0 -2.9 2.6 
8 1 18 0 -3.4 3.3 
8 2 0 0 -4.4 3.1 
8 2 6 0 -1.5 -0.2 
8 2 12 0 -0.3 -1.8 
8 2 18 0 -0.9 0.7 
8 3 0 0 -1.8 1.6 
8 3 6 0 -0.4 -0.1 
8 3 12 0 -0.7 -0.1 
8 3 18 0 -2.9 1.4 
8 4 0 0 -3.2 2.0 
8 4 6 0 -1.9 2.3 
8 4 12 0 -0.7 -0.5 
8 4 18 0 -1.0 0.1 
8 5 0 0 1.5 -0.1 
8 5 6 0 2.7 -2.3 
8 5 12 0 3.1 -2.1 
8 5 18 0 2.1 0.1 
8 6 0 0 2.1 -1.7 
8 6 6 0 -1.6 -5.8 
8 6 12 0 -3.0 -6.7 
8 6 18 0 -1.8 -1.1 
8 7 0 0 -0.9 1.8 
8 7 6 0 0.4 2.0 
8 7 12 0 -4.4 3.2 
8 7 18 0 -6.0 6.6 
8 8 0 0 -6.6 3.0 
8 8 6 0 -3.1 2.1 
8 8 12 0 -2.3 1.5 
8 8 18 0 -2.9 2.9 
8 9 0 0 -4.9 2.8 
8 9 6 0 -4.3 5.0 
8 9 12 0 -4.2 1.1 
8 9 18 0 -4.6 0.7 
8 10 0 0 -1.5 -1.7 
8 10 6 0 1.2 -1.6 
8 10 12 0 1.8 -1.4 
8 10 18 0 0.7 3.2 
8 11 0 0 0.7 3.9 
8 11 6 0 0.8 1.4 
8 11 12 0 -1.1 0.4 
8 11 18 0 -2.4 3.1 
8 12 0 0 -2.6 3.7 
8 12 6 0 -4.0 1.9 
8 12 12 0 -7.1 0.1 
8 12 18 0 -6.9 -0.3 
8 13 0 0 -5.6 -0.7 
8 13 6 0 -4.5 -3.9 
8 13 12 0 0.1 -5.4 
8 13 18 0 -0.6 -3.9 
8 14 0 0 2.3 0.1 
8 14 6 0 4.0 -2.84217094304e-14 
8 14 12 0 2.9 -2.84217094304e-14 
8 14 18 0 2.6 3.9 
8 15 0 0 1.8 5.3 
8 15 6 0 0.6 2.2 
8 15 12 0 -1.9 -1.0 
8 15 18 0 -3.6 -2.3 
8 16 0 0 0.7 2.1 
8 16 6 0 3.2 1.6 
8 16 12 0 0.7 0.4 
8 16 18 0 -0.6 2.8 
8 17 0 0 0.5 3.3 
8 17 6 0 0.2 1.0 
8 17 12 0 0.6 1.7 
8 17 18 0 0.7 3.1 
8 18 0 0 3.6 -0.2 
8 18 6 0 6.9 0.9 
8 18 12 0 6.0 0.4 
8 18 18 0 5.5 4.5 
8 19 0 0 5.7 3.9 
8 19 6 0 4.2 1.9 
8 19 12 0 2.5 1.7 
8 19 18 0 2.2 5.9 
8 20 0 0 4.0 7.1 
8 20 6 0 6.5 5.8 
8 20 12 0 5.2 3.5 
8 20 18 0 4.2 -3.6 
8 21 0 0 3.6 -8.3 
8 21 6 0 4.4 -6.1 
8 21 12 0 5.8 -3.8 
8 21 18 0 5.8 -3.5 
8 22 0 0 4.4 -1.6 
8 22 6 0 3.1 -2.4 
8 22 12 0 2.6 -2.3 
8 22 18 0 1.9 2.5 
8 23 0 0 3.1 5.1 
8 23 6 0 3.1 2.6 
8 23 12 0 2.3 1.7 
8 23 18 0 0.6 5.2 
8 24 0 0 1.2 5.5 
8 24 6 0 1.5 4.0 
8 24 12 0 1.9 3.6 
8 24 18 0 -0.4 5.6 
8 25 0 0 -0.3 5.9 
8 25 6 0 0.9 3.5 
8 25 12 0 0.8 1.2 
8 25 18 0 -2.4 2.4 
8 26 0 0 -0.1 1.6 
8 26 6 0 2.3 2.2 
8 26 12 0 5.1 4.2 
8 26 18 0 3.7 3.7 
8 27 0 0 4.6 -2.7 
8 27 6 0 1.3 -8.1 
8 27 12 0 2.6 -7.7 
8 27 18 0 2.1 -3.8 
8 28 0 0 1.8 -2.5 
8 28 6 0 2.2 -6.2 
8 28 12 0 0.7 -6.8 
8 28 18 0 0.1 -1.3 
8 29 0 0 3.7 -0.2 
8 29 6 0 2.0 -2.9 
8 29 12 0 -2.4 -5.0 
8 29 18 0 -4.0 -2.7 
8 30 0 0 -3.4 -3.1 
8 30 6 0 0.5 -3.7 
8 30 12 0 0.2 -3.8 
8 30 18 0 -0.3 0.4 
8 31 0 0 2.5 4.4 
8 31 6 0 3.4 3.1 
8 31 12 0 3.6 2.7 
8 31 18 0 2.1 4.3 
9 1 0 0 2.8 3.3 
9 1 6 0 4.9 -1.8 
9 1 12 0 5.9 -5.6 
9 1 18 0 4.3 -6.1 
9 2 0 0 4.1 -4.5 
9 2 6 0 4.7 -4.3 
9 2 12 0 4.6 -5.8 
9 2 18 0 2.1 -6.1 
9 3 0 0 2.8 -3.8 
9 3 6 0 1.3 -6.7 
9 3 12 0 -0.9 -6.9 
9 3 18 0 -3.3 -4.8 
9 4 0 0 -2.1 -4.3 
9 4 6 0 -0.6 -7.0 
9 4 12 0 -0.4 -7.4 
9 4 18 0 -2.6 -4.1 
9 5 0 0 0.1 0.1 
9 5 6 0 3.3 3.4 
9 5 12 0 4.4 3.2 
9 5 18 0 3.8 5.1 
